    40    5439.600    5855.700   187.05080   44.10131   22.309    0.272   22.463    0.194   22.519    0.102   22.250   0.129   21.299    0.141   2.06   2.000e+08   5.000e+08   7.000e+06   4.425e+03   7.133e+03   1.159e+03    0.12   0.56    0.0     0.1398    -0.1052     0.0248    -0.0174     0.0089     0.21233   0.88792     5   2   2   4   4   2  
    41    3823.900    5807.500   187.07558   44.10077   24.309    0.553   23.029    0.124   22.842    0.037   22.327   0.037   21.383    0.039   1.72   1.000e+09   1.000e+09   8.000e+08   1.296e+04   1.413e+04   1.061e+04    0.11   0.14   0.09   -0.63166    0.00894    0.00564    0.00364   -0.00346     0.81556   0.48501     5   1   1   4   0   2  
    42    3893.300    5670.500   187.07449   44.09927   22.734    0.157   22.402    0.088   22.858    0.065   22.528   0.059   21.198    0.045   1.94   2.000e+07   2.000e+07   1.000e+07   4.122e+03   5.423e+03   1.805e+03    0.58    0.7   0.54   -0.00362    0.06288    0.08898   -0.12632    0.03688     2.67135   0.04572     5   2   1   4   0   2  
    43    3546.600    5767.200   187.07980   44.10033   20.521    0.057   20.835    0.053   22.361    0.036   21.823   0.036   22.001    0.040   1.68   3.000e+06   3.000e+06   3.000e+06   4.076e+02   4.370e+02   3.796e+02    0.17   0.19   0.15    0.13691    0.13221   -0.10459   -0.04169    0.09741     8.90904     1e-05     5   1   2   1   2   2  
    44    5439.500    5855.500   187.05081   44.10131   22.498    0.308   22.505    0.202   22.737    0.139   22.540   0.174   21.647    0.177   2.06   2.000e+08   4.000e+08   6.000e+06   2.801e+03   4.873e+03   6.231e+02    0.05   0.66    0.0    0.00227   -0.00763    0.01017   -0.03683    0.03027      0.0272   0.99395     5   2   2   4   4   2  
    45    5773.400    5823.900   187.04568   44.10096   23.377    0.284   22.699    0.094   22.647    0.040   22.160   0.043   21.207    0.046   1.86   7.000e+08   1.000e+09   5.000e+08   1.050e+04   1.545e+04   8.264e+03    0.09   0.15   0.06   -0.14533    0.07777   -0.01693    0.00487    0.00537     0.38182   0.76611     5   1   1   4   0   2  
    46    6059.100    5659.800   187.04131   44.09915   22.849    0.160   22.683    0.086   22.843    0.040   22.457   0.048   21.486    0.055   1.76   2.000e+08   4.000e+08   6.000e+07   4.109e+03   5.846e+03   3.720e+03    0.17   0.44   0.05   -0.00267    0.00993   -0.00967    0.01713   -0.00707     0.07148   0.97523     5   1   2   4   0   2  
    47    8865.800    5640.800   186.99831   44.09893   66.666   66.666   66.666   66.666   22.311    0.035   22.030   0.035   21.541    0.037   1.79   6.000e+06   8.000e+07   6.000e+06   1.176e+03   3.661e+03   6.967e+02    0.45   0.48   0.16      200.0      200.0   -0.00709    0.00751   -0.00029     0.08708   0.76792     3   1   1   4   1   2  
    48    9047.400    5694.200   186.99551   44.09952   66.666   66.666   66.666   66.666   22.637    0.035   22.421   0.034   22.039    0.036   1.77   6.000e+06   8.000e+06   6.000e+06   6.631e+02   7.222e+02   3.933e+02    0.38   0.41   0.19      200.0      200.0   -0.00623    0.01126   -0.00574     0.16606   0.68363     3   2   1   4   0   2  
    49   10433.000    5550.300   186.97427   44.09793   66.666   66.666   66.666   66.666   24.564    0.055   23.676   0.046   22.522    0.040   2.13   5.000e+06   1.400e+10   5.000e+06   1.434e+03   2.004e+04   1.290e+03    1.01   1.05    0.0      200.0      200.0   -0.00816    0.01024   -0.00326     0.07791   0.78015     3   2   1   4   0   2  
