    18   4342.000   6133.102   187.63365   41.71172   23.407    0.269   23.667    0.277   25.204    0.181   24.035   0.073   23.178    0.118    1.74   7.000e+06   1.500e+07   7.000e+06   4.252e+02   2.361e+03   3.041e+02    0.46   0.72   0.34     1.1362     0.7776    -0.2684     0.0029     0.0673     4.67081   0.00289     5   0.0  
    19   4889.651   6119.522   187.62558   41.71157   23.628    0.242   23.403    0.157   23.453    0.051   22.813   0.049   22.334    0.061    1.93   2.000e+08   3.000e+08   8.000e+07   1.054e+04   1.408e+04   7.730e+03    0.23   0.38   0.14   -0.02033   -0.06483   -0.01693    0.06577   -0.05233     0.92288   0.42869     5   1.0  
    20   3599.660   6092.418   187.64459   41.71127   24.915    0.841   23.557    0.229   24.509    0.078   24.044   0.055   23.836    0.114    1.70   5.000e+06   8.000e+07   5.000e+06   5.145e+02   1.577e+03   2.687e+02    0.48   0.54   0.17    -1.0742     0.1918     0.0905    -0.0184    -0.0338      2.2635   0.07888     5   0.0  
    21   3377.000   6087.000   187.64787   41.71121   24.199    0.401   24.123    0.376   21.586    0.042   26.505   0.225   27.051    1.710    1.79   5.000e+06   1.500e+07   5.000e+06   1.975e+01   5.577e+01   1.975e+01     0.0   0.06    0.0    0.11862    0.71282    4.51922   -0.36468      200.0   326.64771       0.0     4   0.0  
    22   2559.000   6051.671   187.65994   41.71082   66.666   66.666   66.666   66.666   22.043    0.042   25.418   0.082   66.666   66.666    1.64   2.000e+08   0.000e+00   0.000e+00   2.000e+02   0.000e+00   0.000e+00   200.0    0.0    0.0      200.0      200.0      200.0      200.0      200.0       200.0     200.0   200   0.0  
    23   3275.000   6038.295   187.64938   41.71067   99.999   99.999   23.424    0.209   26.279    0.191   24.655   0.156   22.496    0.107    1.77   2.000e+07   1.000e+09   8.000e+06   1.661e+04   9.664e+04   4.651e+03     1.5    1.5    0.9      200.0    3.44521    0.14091   -0.22779    0.11651     14.4784       0.0     4   0.0  
    24   5038.000   6037.728   187.62340   41.71067   23.761    0.253   24.023    0.340   23.566    0.050   22.624   0.046   21.913    0.054    1.67   2.000e+08   1.000e+09   6.000e+07   2.247e+04   3.063e+04   1.410e+04    0.45   0.61    0.0     0.4081   -0.38681   -0.03471    0.07429   -0.04141     2.40681   0.06519     5   1.0  
    25   3956.432   6033.279   187.63934   41.71062   24.497    0.561   24.300    0.431   23.980    0.051   23.530   0.053   22.772    0.068    2.00   5.000e+08   6.000e+08   4.000e+08   6.511e+03   8.613e+03   5.602e+03    0.05   0.18    0.0   -0.01659   -0.17149    0.02811   -0.04519    0.03881     0.51834   0.66963     5   0.0  
    26   3274.439   6021.000   187.64938   41.71048   23.694    0.326   99.999   99.999   25.185    0.115   24.116   0.065   22.821    0.087    1.90   2.000e+07   8.000e+08   8.000e+06   4.406e+03   1.776e+04   1.154e+03    0.86   1.02   0.32    1.97832      200.0    0.03892   -0.04908    0.06872     4.54379   0.01063     4   0.0  
    27   4334.370   6007.894   187.63376   41.71034   24.391    0.428   23.490    0.210   24.130    0.059   23.711   0.055   23.086    0.074    1.41   1.000e+08   5.000e+08   4.000e+07   3.477e+03   5.618e+03   2.061e+03    0.26   0.35    0.0   -0.33175    0.42805    0.01615   -0.04175    0.04395     1.55689   0.19756     5   0.0  
    28   3059.227   5967.000   187.65256   41.70989   24.516    0.945   21.041    0.075   27.664    0.833   26.777   0.204   21.854    0.054    1.51   1.400e+10   1.400e+10   1.200e+10   3.587e+05   3.587e+05   3.208e+05     1.5    1.5   1.49    8.66904    9.89004    1.45135   -0.82886    1.64614   165.04605       0.0     5   0.0  
    29   4432.587   5957.000   187.63232   41.70978   24.569    0.542   99.999   99.999   25.252    0.189   24.258   0.096   24.145    0.201    1.57   4.000e+06   4.000e+06   3.000e+06   4.677e+02   6.997e+02   2.434e+02    0.61   0.76   0.45    0.04209      200.0   -0.00901    0.00199   -0.00381     0.00444   0.99557     4   0.0  
    30   3801.431   5949.968   187.64162   41.70970   99.999   99.999   25.144    1.042   24.272    0.060   23.344   0.050   22.693    0.067    2.02   6.000e+06   7.000e+06   5.000e+06   1.361e+03   2.779e+03   6.159e+02    0.67   0.86   0.38      200.0      200.0    -0.0218     0.0361    -0.0322     0.87687   0.34906     3   0.0  
    31   3379.331   5944.754   187.64784   41.70964   24.170    0.447   23.371    0.173   23.438    0.048   22.489   0.045   21.714    0.052    1.99   8.000e+07   1.000e+09   6.000e+07   2.145e+04   3.442e+04   1.672e+04     0.6   0.64   0.03   -0.22602    0.06848   -0.02162    0.04748   -0.03312     0.71801   0.54106     5   1.0  
    32   4176.695   5933.000   187.63609   41.70951   23.758    0.273   23.942    0.287   24.316    0.073   23.366   0.050   22.428    0.061    1.85   8.000e+06   3.000e+07   7.000e+06   1.427e+03   5.804e+03   8.539e+02    0.58   0.76   0.48    0.34388   -0.07552   -0.01382   -0.01532    0.02718     0.52165   0.66736     5   2.0  
    33   4720.000   5931.000   187.62808   41.70949   99.999   99.999   25.431    1.116   25.035    0.112   24.485   0.091   24.427    0.232    1.36   5.000e+06   6.000e+06   3.000e+06   2.875e+02   4.097e+02   1.047e+02    0.43   0.55    0.2      200.0      200.0   -0.01441    0.02579   -0.08741     0.24913   0.61769     3   0.0  
    34   4296.208   5925.151   187.63432   41.70943   22.398    0.112   22.229    0.088   22.421    0.043   22.252   0.047   21.970    0.059    1.60   2.000e+08   2.000e+08   2.000e+08   1.008e+04   1.075e+04   1.008e+04     0.0   0.02    0.0   -0.20081   -0.01441    0.10059   -0.00211   -0.07341      3.5187   0.01439     5   1.0  
    35   4599.086   5926.683   187.62987   41.70945   21.759    0.083   21.882    0.075   22.498    0.044   22.284   0.046   21.969    0.057    1.41   6.000e+07   8.000e+07   5.000e+07   5.401e+03   6.021e+03   4.795e+03    0.07   0.11   0.04   -0.02358    0.04863   -0.01207    0.00022    0.00552     0.18998   0.90328     5   1.0  
    36   4537.092   5926.000   187.63078   41.70944   99.999   99.999   24.503    0.506   25.402    0.184   24.235   0.095   23.299    0.111    1.44   7.000e+06   1.400e+10   5.000e+06   5.360e+02   3.830e+04   3.825e+02    0.62   1.15    0.0      200.0    0.50563   -0.05177    0.01113   -0.00687     0.36931   0.69121     4   0.0  
    37   3154.000   5907.522   187.65117   41.70923   22.229    0.100   22.346    0.105   23.566    0.052   23.007   0.046   22.404    0.062    1.56   7.000e+06   9.000e+06   7.000e+06   4.789e+02   1.070e+03   4.200e+02    0.14   0.26    0.1    0.14818    0.33588   -0.09902   -0.02852    0.11059     5.57759    0.0008     5   0.0  
    38   4395.433   5905.000   187.63286   41.70921   24.981    0.818   23.174    0.132   23.282    0.047   22.981   0.050   22.517    0.072    1.74   4.000e+08   4.000e+08   4.000e+08   8.588e+03   9.692e+03   8.327e+03    0.01   0.05    0.0   -1.43858    0.16922    0.06382   -0.01578   -0.05228     5.74744   0.00063     5   1.0  
    39   4664.000   5904.677   187.62891   41.70920   99.999   99.999   99.999   99.999   26.152    0.393   24.175   0.109   23.450    0.157    1.66   3.000e+06   4.000e+06   1.000e+06   2.290e+03   4.340e+03   1.309e+03    1.28    1.5   1.05      200.0      200.0    0.10719   -0.01841    0.02529     0.12181   0.72708     3   0.0  
    40   4580.344   5905.079   187.63014   41.70921   23.061    0.149   24.273    0.560   24.256    0.078   23.904   0.062   23.420    0.101    1.42   7.000e+06   3.000e+07   7.000e+06   1.880e+02   1.072e+03   1.601e+02     0.1   0.28   0.05    0.07465   -0.78045    0.05795   -0.02785    0.03395     1.74474   0.15543     5   0.0  
    41   4222.000   5903.000   187.63542   41.70918   25.234    0.993   25.618    1.436   25.701    0.148   24.252   0.079   22.944    0.085    1.42   9.000e+06   1.400e+10   6.000e+06   2.537e+03   8.533e+04   9.597e+02    1.02   1.28   0.16    1.09648      200.0   -0.01962    0.00437   -0.00022     0.25206    0.7772     4   0.0  
    42   4734.895   5894.613   187.62785   41.70909   20.869    0.069   21.118    0.067   21.660    0.042   21.464   0.044   21.183    0.050    1.37   6.000e+07   9.000e+07   5.000e+07   1.110e+04   1.283e+04   9.829e+03    0.06   0.09    0.0    0.01997   -0.02093    0.00127    0.00797   -0.01003     0.08527   0.96811     5   1.0  
    43   4336.710   5893.000   187.63373   41.70907   26.971    6.153   26.053    1.745   25.974    0.407   24.669   0.125   23.656    0.134    1.62   8.000e+09   1.400e+10   4.000e+06   2.159e+04   4.683e+04   2.804e+02    0.08    1.5    0.0      200.0      200.0    0.00103    0.00083   -0.00107     0.00011   0.99148     3   0.0  
    44   4685.655   5893.000   187.62859   41.70907   99.999   99.999   24.338    0.403   25.965    0.199   24.096   0.060   22.821    0.072    1.36   5.000e+06   1.400e+10   5.000e+06   6.985e+03   1.241e+05   1.425e+03    1.49    1.5   0.28      200.0    1.71483    0.00863   -0.01767    0.01983     2.36952   0.09353     4   0.0  
    45   4919.440   5886.000   187.62514   41.70900   23.841    0.277   23.501    0.221   23.276    0.047   22.348   0.047   21.768    0.058    1.75   3.000e+08   1.000e+09   9.000e+07   2.962e+04   3.325e+04   1.976e+04    0.36   0.52    0.0     0.0972    -0.0834    -0.0469     0.1194    -0.0685      2.8598   0.03544     5   1.0  
    46   4552.886   5886.000   187.63054   41.70900   23.699    0.325   25.577    1.241   24.665    0.131   24.186   0.091   23.886    0.174    1.61   6.000e+06   1.000e+08   5.000e+06   2.343e+02   1.515e+03   1.157e+02     0.3   0.54   0.05    0.11222      200.0   -0.05579    0.02571   -0.01178     0.19057   0.82648     4   0.0  
    47   4268.657   5888.000   187.63474   41.70902   99.999   99.999   99.999   99.999   24.011    0.074   24.086   0.089   23.468    0.103    1.54   2.000e+07   6.000e+07   9.000e+06   5.603e+02   1.133e+03   2.230e+02    0.05   0.18    0.0      200.0      200.0    0.05936   -0.13934    0.14756     5.19403   0.02266     3   0.0  
    48   4754.512   5880.717   187.62756   41.70894   23.450    0.195   25.390    1.351   24.472    0.105   23.548   0.057   22.645    0.069    1.61   8.000e+06   1.400e+07   7.000e+06   1.012e+03   3.362e+03   5.744e+02    0.51   0.67   0.39     0.5841      200.0    -0.0885    -0.0258     0.0531     3.45569   0.03157     4   0.0  
    49   4279.484   5880.428   187.63457   41.70893   24.217    0.425   99.999   99.999   24.369    0.116   23.744   0.071   22.854    0.086    1.31   2.000e+07   8.000e+08   8.000e+06   2.487e+03   7.938e+03   7.047e+02    0.52   0.67    0.0   -0.05189      200.0    0.05951   -0.03499    0.02701     0.30594   0.73643     4   0.0  
    50   4285.564   5881.000   187.63449   41.70894   24.199    0.400   23.310    0.157   23.561    0.057   23.197   0.056   22.563    0.072    1.30   4.000e+08   5.000e+08   2.000e+08   8.096e+03   9.190e+03   6.458e+03    0.05    0.2    0.0   -0.33891    0.30109    0.01619   -0.04981    0.04089     1.67072   0.17091     5   0.0  
    51   4671.786   5873.588   187.62878   41.70886   22.946    0.130   24.331    0.454   23.931    0.066   23.540   0.060   22.849    0.086    1.53   3.000e+07   4.000e+07   7.000e+06   1.912e+03   2.562e+03   3.338e+02    0.26   0.34   0.18    0.36215   -0.96146    0.02394   -0.03076    0.07124     6.08454   0.00039     5   0.0  
    52   4456.372   5876.000   187.63197   41.70889   24.720    0.701   23.470    0.174   24.306    0.091   23.966   0.095   23.503    0.156    1.58   6.000e+07   3.000e+08   6.000e+06   1.718e+03   3.162e+03   3.178e+02    0.21   0.43    0.0   -0.84875    0.41925    0.01235   -0.02385   -0.01945     2.48772   0.05851     5   0.0  
    53   4264.564   5872.000   187.63480   41.70884   24.040    0.428   23.886    0.278   24.337    0.074   24.039   0.088   23.985    0.214    1.70   9.000e+07   2.000e+08   5.000e+07   1.298e+03   2.132e+03   9.474e+02    0.07   0.17    0.0   -0.25249    0.01981   -0.00279    0.06661   -0.19619     0.66537   0.57321     5   0.0  
    54   4245.000   5869.624   187.63509   41.70882   25.354    1.334   24.827    0.721   24.132    0.075   23.915   0.063   23.309    0.094    1.48   4.000e+08   4.000e+08   3.000e+08   3.689e+03   4.366e+03   3.211e+03     0.0    0.1    0.0      200.0   -0.61718    0.08952   -0.06179    0.05441      1.9892    0.1368     4   0.0  
    55   4373.794   5867.932   187.63318   41.70880   24.914    0.717   99.999   99.999   25.423    0.193   24.161   0.084   23.082    0.095    1.48   7.000e+06   1.400e+10   6.000e+06   7.787e+02   5.517e+04   5.783e+02    0.73   1.11    0.0    0.67109      200.0   -0.02171    -0.0062    0.00879     0.25712   0.77327     4   0.0  
    56   4290.836   5861.000   187.63440   41.70872   24.910    0.871   23.657    0.276   24.445    0.093   23.917   0.092   23.573    0.155    1.53   8.000e+07   4.000e+08   5.000e+06   2.221e+03   4.403e+03   3.324e+02    0.25   0.63    0.0   -0.70641    0.46169   -0.02701    0.06059   -0.08641     1.33194   0.26192     5   0.0  
    57   4591.450   5863.421   187.62997   41.70875   24.907    1.142   26.291    2.542   24.399    0.084   23.663   0.074   23.661    0.260    1.74   4.000e+06   5.000e+06   3.000e+06   5.023e+02   9.680e+02   2.337e+02    0.43    0.6   0.24      200.0      200.0    0.00584   -0.00926    0.06594     0.08115   0.77575     3   0.0  
    58   4597.347   5860.229   187.62988   41.70871   22.558    0.127   23.232    0.146   23.580    0.065   23.349   0.077   22.477    0.078    1.43   3.000e+07   3.000e+07   2.000e+07   2.327e+03   2.731e+03   1.846e+03    0.23   0.33   0.18     0.3457    -0.2292     0.0354    -0.1413     0.1733     5.61128   0.00076     5   0.0  
