83	2309	5386	3	[0.01 - 0.14 - 0.46 - 0.39]
84	2306	5385	4	[0.00 - 0.03 - 0.27 - 0.70]
85	4854	5387	4	[0.35 - 0.23 - 0.03 - 0.39]
86	3087	5382	1	[0.79 - 0.19 - 0.00 - 0.01]
87	2360	5382	4	[0.00 - 0.01 - 0.07 - 0.92]
88	4824	5382	1	[0.77 - 0.20 - 0.00 - 0.03]
89	2314	5377	4	[0.00 - 0.00 - 0.05 - 0.95]
90	2267	5373	4	[0.00 - 0.02 - 0.17 - 0.81]
91	3717	5368	1	[0.54 - 0.34 - 0.02 - 0.10]
92	2265	5360	4	[0.00 - 0.01 - 0.09 - 0.90]
93	4873	5362	2	[0.16 - 0.41 - 0.20 - 0.23]
94	3375	5358	1	[0.88 - 0.10 - 0.00 - 0.02]
95	2347	5354	4	[0.01 - 0.02 - 0.15 - 0.81]
96	2352	5352	4	[0.01 - 0.05 - 0.43 - 0.51]
97	3545	5347	1	[0.91 - 0.05 - 0.00 - 0.03]
98	4949	5346	2	[0.17 - 0.45 - 0.08 - 0.29]
99	5239	5343	4	[0.00 - 0.01 - 0.15 - 0.84]
100	2258	5345	4	[0.01 - 0.03 - 0.35 - 0.61]
101	2267	5344	4	[0.00 - 0.01 - 0.15 - 0.84]
102	3610	5341	1	[0.53 - 0.44 - 0.02 - 0.02]
103	2194	5337	4	[0.00 - 0.00 - 0.09 - 0.91]
104	3456	5331	1	[0.89 - 0.07 - 0.00 - 0.03]
105	2229	5329	4	[0.00 - 0.01 - 0.31 - 0.68]
106	2858	5323	4	[0.21 - 0.32 - 0.06 - 0.41]
107	2224	5317	1	[0.78 - 0.14 - 0.01 - 0.07]
108	3369	5313	2	[0.16 - 0.42 - 0.09 - 0.32]
109	3787	5310	2	[0.24 - 0.54 - 0.07 - 0.15]
110	2281	5309	4	[0.06 - 0.14 - 0.14 - 0.66]
111	4307	5309	1	[0.68 - 0.29 - 0.01 - 0.02]
112	2115	5307	4	[0.04 - 0.04 - 0.06 - 0.86]
113	3715	5307	1	[0.71 - 0.27 - 0.00 - 0.02]
114	3618	5299	2	[0.42 - 0.46 - 0.08 - 0.04]
115	5257	5285	1	[0.53 - 0.35 - 0.02 - 0.10]
116	3575	5279	1	[0.85 - 0.13 - 0.00 - 0.01]
117	3216	5278	4	[0.06 - 0.26 - 0.11 - 0.58]
118	2421	5268	4	[0.01 - 0.04 - 0.17 - 0.78]
119	4681	5254	1	[0.97 - 0.02 - 0.00 - 0.01]
120	4371	5256	1	[0.76 - 0.22 - 0.00 - 0.02]
121	4933	5248	4	[0.06 - 0.13 - 0.19 - 0.62]
122	2925	5232	2	[0.35 - 0.40 - 0.12 - 0.13]
123	3962	5229	1	[0.80 - 0.17 - 0.00 - 0.03]
124	5125	5226	4	[0.00 - 0.00 - 0.04 - 0.95]
125	1996	5229	4	[0.04 - 0.09 - 0.05 - 0.82]
126	3891	5221	4	[0.02 - 0.01 - 0.02 - 0.94]
127	1916	5214	4	[0.00 - 0.01 - 0.04 - 0.95]
128	5245	5208	1	[0.72 - 0.25 - 0.00 - 0.03]
129	3848	5206	1	[0.76 - 0.22 - 0.00 - 0.01]
130	4130	5206	1	[0.77 - 0.21 - 0.00 - 0.02]
131	5123	5203	1	[0.54 - 0.15 - 0.04 - 0.28]
132	2541	5196	1	[0.92 - 0.08 - 0.00 - 0.00]
133	1864	5194	4	[0.00 - 0.01 - 0.06 - 0.93]
134	4654	5183	1	[0.94 - 0.05 - 0.00 - 0.02]
135	4923	5180	1	[0.63 - 0.21 - 0.01 - 0.14]
136	4629	5176	1	[0.58 - 0.38 - 0.01 - 0.03]
137	2082	5157	2	[0.03 - 0.44 - 0.35 - 0.18]
138	2069	5154	2	[0.05 - 0.50 - 0.31 - 0.13]
139	2065	5155	3	[0.00 - 0.02 - 0.70 - 0.28]
140	5016	5143	4	[0.00 - 0.02 - 0.30 - 0.68]
141	4696	5139	1	[0.81 - 0.16 - 0.00 - 0.03]
142	5043	5125	4	[0.01 - 0.06 - 0.43 - 0.51]
143	5039	5133	4	[0.03 - 0.04 - 0.24 - 0.69]
144	5036	5129	3	[0.00 - 0.07 - 0.77 - 0.16]
145	3090	5133	4	[0.03 - 0.10 - 0.22 - 0.65]
146	5017	5132	4	[0.01 - 0.01 - 0.14 - 0.84]
147	4947	5129	4	[0.04 - 0.15 - 0.20 - 0.62]
148	4973	5118	1	[0.83 - 0.13 - 0.00 - 0.04]
149	4970	5114	4	[0.01 - 0.02 - 0.07 - 0.91]
150	3571	5105	4	[0.00 - 0.01 - 0.22 - 0.77]
151	3567	5112	3	[0.03 - 0.28 - 0.52 - 0.17]
152	3571	5114	3	[0.01 - 0.09 - 0.75 - 0.15]
153	3571	5110	3	[0.00 - 0.07 - 0.78 - 0.14]
154	5101	5110	4	[0.33 - 0.08 - 0.02 - 0.57]
155	3486	5102	4	[0.03 - 0.13 - 0.32 - 0.53]
156	4376	5100	1	[0.38 - 0.35 - 0.05 - 0.22]
157	5040	5097	4	[0.34 - 0.14 - 0.03 - 0.49]
158	4218	5098	1	[0.62 - 0.36 - 0.01 - 0.01]
159	2215	5096	1	[0.51 - 0.47 - 0.01 - 0.01]
160	2210	5095	4	[0.24 - 0.20 - 0.05 - 0.51]
161	3478	5094	4	[0.06 - 0.10 - 0.21 - 0.63]
162	1976	5089	2	[0.36 - 0.51 - 0.03 - 0.09]
163	4724	5088	4	[0.00 - 0.01 - 0.05 - 0.94]
164	5136	5085	4	[0.39 - 0.15 - 0.03 - 0.44]
165	4432	5083	4	[0.02 - 0.01 - 0.03 - 0.94]
166	4990	5076	4	[0.00 - 0.02 - 0.46 - 0.52]
167	4450	5081	4	[0.07 - 0.27 - 0.33 - 0.34]
168	4970	5077	4	[0.00 - 0.00 - 0.03 - 0.97]
169	5271	5072	1	[0.96 - 0.04 - 0.00 - 0.00]
170	4997	5066	3	[0.00 - 0.07 - 0.53 - 0.39]
171	4586	5063	2	[0.07 - 0.38 - 0.33 - 0.21]
172	2878	5068	1	[0.90 - 0.08 - 0.00 - 0.02]
173	4986	5067	4	[0.00 - 0.01 - 0.15 - 0.85]
174	4508	5053	1	[0.54 - 0.34 - 0.03 - 0.09]
175	4992	5053	4	[0.00 - 0.00 - 0.04 - 0.95]
176	5344	5052	4	[0.00 - 0.00 - 0.02 - 0.98]
177	3504	5026	1	[0.97 - 0.02 - 0.00 - 0.00]
178	4978	5026	4	[0.03 - 0.04 - 0.05 - 0.88]
179	4418	5027	4	[0.13 - 0.28 - 0.08 - 0.51]
180	4116	5025	3	[0.01 - 0.04 - 0.60 - 0.35]
181	4127	5008	3	[0.01 - 0.06 - 0.68 - 0.25]
182	4013	5011	1	[0.76 - 0.21 - 0.00 - 0.03]
183	1925	5010	4	[0.01 - 0.01 - 0.02 - 0.97]
184	2569	5008	2	[0.27 - 0.39 - 0.07 - 0.27]
185	1911	5004	1	[0.52 - 0.45 - 0.01 - 0.02]
186	1758	5005	1	[0.80 - 0.16 - 0.00 - 0.04]
187	1382	4990	4	[0.00 - 0.00 - 0.03 - 0.97]
